Date,Location,PM2.5 (μg/m³),PM10 (μg/m³),O3 (ppm),CO (ppm),SO2 (ppm),NO2 (ppm),AQI,Category,Monitoring Station,Station Type,Operational Status
2025-04-07,"Pedu, Central, Ghana",95.93366235937145,46.3127415256836,59.58948415856074,3.5252924130051735,66.80194525125599,115.28111029072667,234,Very Unhealthy,Station 3,Suburban,Active
2025-04-08,"Pedu, Central, Ghana",161.68578105776038,374.1921748381157,235.01616599875152,7.226835744744866,17.66823141763052,158.40062522603918,330,Hazardous,Station 3,Rural,Active
2025-04-09,"Augusco, Central, Ghana",113.328201113494,457.27433192427947,272.7758083310977,3.1922529778618847,58.022853219914175,64.86273277511611,145,Unhealthy for Sensitive Groups,Station 2,Rural,Active
2025-04-10,"Augusco, Central, Ghana",177.49815291596866,217.01048635437942,111.06965570537301,9.059116712346476,90.40349864545593,143.23290763552222,238,Very Unhealthy,Station 1,Rural,Active
2025-04-11,"Pedu, Central, Ghana",34.711921373046685,129.3558210777205,225.38367731213006,1.2663712551837436,32.01811674284386,27.083769963565608,75,Moderate,Station 1,Suburban,Active
2025-04-12,"Pedu, Central, Ghana",259.52989545413516,217.20165950330488,269.0985868093233,1.785197892725987,67.02539760443592,58.25874944110105,8,Good,Station 2,Rural,Active
2025-04-13,"Pedu, Central, Ghana",33.80628179610745,361.7239089250005,253.83726315906947,4.930301251588023,18.79035887984165,28.94212722730398,73,Moderate,Station 2,Suburban,Active
2025-04-14,"Augusco, Central, Ghana",400.1782539111808,4.527080790185489,54.84401656176777,0.8193843903814613,62.479539871872525,162.24611168027155,441,Hazardous,Station 2,Suburban,Active
2025-04-15,"Pedu, Central, Ghana",116.85604095521651,294.7269947423486,286.8875644540084,1.9598018470176193,33.64503518175101,44.52984704535707,491,Hazardous,Station 2,Rural,Active
2025-04-16,"Pedu, Central, Ghana",270.0059573022553,306.6458424436895,113.00293212883874,9.437663822120143,21.12082585879517,143.48071108104205,400,Hazardous,Station 2,Rural,Active
2025-04-17,"Bakaano, Central, Ghana",440.0395437807291,318.8441234479678,101.7721983521509,9.764896611478871,31.318205070363515,188.65967944913052,252,Very Unhealthy,Station 2,Suburban,Active
2025-04-18,"Pedu, Central, Ghana",325.4386845235971,121.0110399904386,18.7293981833341,3.7625932933042194,17.884106850779936,105.5544418137754,229,Very Unhealthy,Station 3,Rural,Active
2025-04-19,"Augusco, Central, Ghana",266.47889327566764,357.0263616890634,145.8520962314649,9.232860210139357,90.19161078378828,108.00583845213754,6,Good,Station 2,Suburban,Active
2025-04-20,"Pedu, Central, Ghana",162.1668765576878,45.6957431658882,32.70408469227861,5.448246756734317,39.71868863171289,92.20671361956241,173,Unhealthy,Station 2,Suburban,Active
2025-04-21,"Augusco, Central, Ghana",166.50095652909897,99.6351682334004,74.5619462782278,2.6974246587376705,24.527930497436735,65.17802867872855,140,Unhealthy for Sensitive Groups,Station 2,Rural,Active
2025-04-22,"Pedu, Central, Ghana",334.74347759909506,438.735023327241,95.08278653018442,7.023987210805986,44.840784101593286,95.13100618498342,167,Unhealthy,Station 1,Rural,Active
2025-04-23,"Augusco, Central, Ghana",497.06968061058376,369.3615753632832,242.6478970475052,6.589018065748572,32.053616680649554,120.56150645335188,169,Unhealthy,Station 1,Rural,Active
2025-04-24,"Augusco, Central, Ghana",330.9195949246893,6.872777005672626,262.64659511876897,9.891253191087333,74.4419253813326,197.19831443413187,392,Hazardous,Station 2,Rural,Active
2025-04-25,"Augusco, Central, Ghana",278.8917086850125,124.1881301849001,90.73989523844091,2.650472874092833,97.12199118854944,187.55291186364485,433,Hazardous,Station 3,Rural,Active
2025-04-26,"Pedu, Central, Ghana",365.325255119623,107.20324149658228,257.60943637337215,6.720595026617354,43.80336566976468,172.43059165862437,282,Very Unhealthy,Station 1,Rural,Active
2025-04-27,"Bakaano, Central, Ghana",232.60280614185908,135.40316401848628,257.1692812109373,0.5202375502944689,86.10333999722404,177.82610714097166,121,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2025-04-28,"Augusco, Central, Ghana",30.071171300392606,123.7798851399432,229.39528511546206,1.136460386967194,56.58630735596195,93.56983665840859,193,Unhealthy,Station 1,Rural,Active
2025-04-29,"Augusco, Central, Ghana",281.1484079389549,31.26314787142287,44.008534204554465,0.03918374951093262,15.723566509423348,131.48886543549295,4,Good,Station 1,Suburban,Active
2025-04-30,"Augusco, Central, Ghana",478.8126422526901,229.47025829841016,207.09685407021868,9.994606810596732,69.06227420813416,179.01334458724284,28,Good,Station 2,Rural,Active
2025-05-01,"Bakaano, Central, Ghana",87.65147117882982,366.3667373930826,283.50721937417063,8.022736971474778,51.343449712582014,78.59015299827061,164,Unhealthy,Station 1,Suburban,Active
2025-05-02,"Bakaano, Central, Ghana",345.0024454103329,303.36586235871823,204.7621436301471,7.867230147335408,65.06065232521034,192.35249566909377,421,Hazardous,Station 2,Suburban,Active
2025-05-03,"Pedu, Central, Ghana",100.46684432952824,336.43583429903987,99.48505473235019,5.097260752881797,88.9687412571665,83.1572124138366,338,Hazardous,Station 2,Rural,Active
2025-05-04,"Augusco, Central, Ghana",267.91384223654063,40.574589268119574,150.17379522924938,3.0006708290543993,44.043457065604606,120.21653307864312,135,Unhealthy for Sensitive Groups,Station 2,Rural,Active
2025-05-05,"Augusco, Central, Ghana",48.33822482335981,475.7453550883936,193.71751300531608,1.5126428446267592,90.11776232173557,141.9609426544744,495,Hazardous,Station 3,Rural,Active
2025-05-06,"Augusco, Central, Ghana",225.18546812909256,419.24591692151245,153.17112261855107,2.8467473884646366,75.0669014281655,190.11840261518768,364,Hazardous,Station 1,Suburban,Active
2025-05-07,"Pedu, Central, Ghana",378.08166444762304,402.54515924783135,35.985882519290946,3.759712219291391,48.860492587798475,48.92325481045321,320,Hazardous,Station 1,Rural,Active
2025-05-08,"Bakaano, Central, Ghana",173.78576211949104,411.49190252088374,93.6192133956062,7.5631009698029406,60.32221356579637,149.22619564772845,341,Hazardous,Station 3,Suburban,Active
2025-05-09,"Pedu, Central, Ghana",332.45586224360903,466.35525406638067,240.71880916608976,5.396617889031524,32.55811325190115,104.16311722881643,499,Hazardous,Station 1,Suburban,Active
2025-05-10,"Augusco, Central, Ghana",397.7249803948646,272.12698305684887,258.4254138286552,0.7748362655548269,98.35972997387742,53.71142812412821,144,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2025-05-11,"Pedu, Central, Ghana",463.5889097397263,100.14100893381294,41.19000981467107,0.1802900895891224,66.7351163050396,155.32136795927812,326,Hazardous,Station 2,Rural,Active
2025-05-12,"Augusco, Central, Ghana",117.32104092772677,308.3918039262706,285.7160257196174,1.0233217953406315,4.38468524966299,110.44445603476932,216,Very Unhealthy,Station 3,Suburban,Active
2025-05-13,"Augusco, Central, Ghana",199.65795790465407,371.4407468339695,98.6467853545828,4.104987136973794,32.662190574800874,132.19476412993515,300,Very Unhealthy,Station 1,Rural,Active
2025-05-14,"Bakaano, Central, Ghana",76.20800666520871,368.9586966770127,198.694121619216,9.331929170490183,62.33144337590575,64.5802137155802,131,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2025-05-15,"Augusco, Central, Ghana",496.2417510791876,260.72451208344006,225.54754378700434,6.374024812092216,5.63332777992398,96.254790365521,291,Very Unhealthy,Station 1,Rural,Active
2025-05-16,"Bakaano, Central, Ghana",463.50048396214765,34.22935966678903,243.58387039136502,8.018258998755151,2.3884191319142767,123.47085019761342,69,Moderate,Station 1,Rural,Active
2025-05-17,"Pedu, Central, Ghana",269.9785651402798,185.5564692150639,283.72491066777906,4.663745945045486,45.002423952780255,80.9821628539688,251,Very Unhealthy,Station 1,Rural,Active
2025-05-18,"Bakaano, Central, Ghana",421.01664718821064,460.38330423167866,93.87586440864678,3.616660831950428,33.269017969267,39.674507969540265,414,Hazardous,Station 2,Suburban,Active
2025-05-19,"Pedu, Central, Ghana",260.4789886360211,292.224454878713,257.55193636546636,1.0840037271662273,43.82986080331659,192.3280984630608,274,Very Unhealthy,Station 3,Rural,Active
2025-05-20,"Pedu, Central, Ghana",311.7928440013799,269.1659716278567,39.50607103086211,8.759330221862049,26.269330988000515,102.29350800852347,444,Hazardous,Station 1,Suburban,Active
2025-05-21,"Augusco, Central, Ghana",44.56221605800831,134.42675719109675,211.5122719060778,7.831600290279028,16.47177469429809,146.7840740575401,363,Hazardous,Station 2,Rural,Active
2025-05-22,"Bakaano, Central, Ghana",377.63521024840395,184.22445995828946,222.59331885419576,1.6811809759772511,68.91433569803377,82.20943871121162,181,Unhealthy,Station 1,Suburban,Active
2025-05-23,"Bakaano, Central, Ghana",63.85674181761741,447.67304457658463,203.31697236039614,5.1226056387626056,51.45711162678005,71.02635280514326,166,Unhealthy,Station 2,Suburban,Active
2025-05-24,"Augusco, Central, Ghana",413.0338151262642,333.23152376341784,75.69442084054589,4.873748079212449,20.015421124936683,81.432859693425,90,Moderate,Station 2,Suburban,Active
2025-05-25,"Pedu, Central, Ghana",391.0140438351929,393.69351337616644,261.912944104561,6.2509155268652865,31.958942625999832,81.83932875712996,201,Very Unhealthy,Station 1,Suburban,Active
2025-05-26,"Bakaano, Central, Ghana",354.3723488714882,227.17271153382757,50.6575390111185,9.461868939912613,59.18079076633259,108.83602318839071,345,Hazardous,Station 2,Suburban,Active
2025-05-27,"Augusco, Central, Ghana",18.08019026238106,315.123609728079,16.09043745624925,5.797714417624796,7.2229348272477845,108.69397399627263,18,Good,Station 1,Rural,Active
2025-05-28,"Bakaano, Central, Ghana",151.5641779726643,124.19180437160377,215.23949718357363,5.402172667786186,14.745300926617954,99.43076317657433,38,Good,Station 2,Suburban,Active
2025-05-29,"Pedu, Central, Ghana",131.55628495542143,352.73041514174315,142.6427145698201,0.5032293293466394,7.324560410739012,26.957156983487618,125,Unhealthy for Sensitive Groups,Station 2,Rural,Active
2025-05-30,"Bakaano, Central, Ghana",180.06820373575954,213.80066685166867,254.72940598760283,0.6290747601802393,81.23173327141188,99.21509570010623,450,Hazardous,Station 3,Rural,Active
2025-05-31,"Bakaano, Central, Ghana",43.82137338191927,221.27275740737278,115.01914231747769,1.8734679132678889,75.24092332120092,33.8207800841303,172,Unhealthy,Station 1,Suburban,Active
2025-06-01,"Bakaano, Central, Ghana",468.47891151553137,324.66116228844083,50.48357655231385,0.3247077169174828,75.33129318792571,25.22715725915303,140,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2025-06-02,"Augusco, Central, Ghana",276.90112035618813,468.14031073446336,250.9326577409609,7.433528955700124,71.6325343476028,186.52914346823354,241,Very Unhealthy,Station 3,Rural,Active
2025-06-03,"Augusco, Central, Ghana",152.76215532901176,32.003173304310465,164.6728894920215,7.233303039939631,66.93854236698692,120.99000262954085,219,Very Unhealthy,Station 1,Rural,Active
2025-06-04,"Augusco, Central, Ghana",198.49075853714172,412.3716186735038,56.75873771710647,1.3605623443164294,47.6991915378175,131.89801162491685,125,Unhealthy for Sensitive Groups,Station 1,Suburban,Active
2025-06-05,"Bakaano, Central, Ghana",223.60127025241783,146.19155520609655,216.11519957593373,8.360789007952809,64.22781635071149,80.35873406667275,57,Moderate,Station 3,Rural,Active
2025-06-06,"Pedu, Central, Ghana",300.29716668030864,221.9597272531889,153.33409154685015,1.5478603484611198,3.836155478797465,181.79617838297284,147,Unhealthy for Sensitive Groups,Station 1,Suburban,Active
2025-06-07,"Pedu, Central, Ghana",257.8397138482489,10.956664387504478,181.29389467209594,3.0117558699735882,62.14644226567846,127.5860979159331,475,Hazardous,Station 1,Suburban,Active
2025-06-08,"Pedu, Central, Ghana",459.6959866072087,150.52303891715653,138.26950146197456,2.48976899161365,77.78777055368772,153.83397390471748,455,Hazardous,Station 2,Suburban,Active
2025-06-09,"Pedu, Central, Ghana",248.48174145291512,251.31562131506524,248.61269514540191,3.7230709857304776,50.035836038439015,73.71249380554276,316,Hazardous,Station 1,Suburban,Active
2025-06-10,"Pedu, Central, Ghana",496.07900741165633,28.088038673719506,248.86881470491494,2.546637658899619,35.75133284272369,192.0023761638251,382,Hazardous,Station 3,Suburban,Active
2025-06-11,"Bakaano, Central, Ghana",425.7124788725479,245.54786469158256,212.81664654731586,4.889509264384521,27.742673480097913,164.092258031663,360,Hazardous,Station 2,Rural,Active
2025-06-12,"Augusco, Central, Ghana",104.2552571786679,463.55531442921364,31.62041321893868,4.074078813546854,64.28020501620824,170.78969260290873,422,Hazardous,Station 2,Suburban,Active
2025-06-13,"Bakaano, Central, Ghana",465.29760732195814,52.69660905390261,251.65615857122066,9.865694907793266,69.28011986299087,34.43885348515086,0,Good,Station 2,Rural,Active
2025-06-14,"Pedu, Central, Ghana",58.183198942738045,382.2203640377522,201.30389415987295,0.5592635012822567,87.09675998625426,54.19264157424391,386,Hazardous,Station 2,Rural,Active
2025-06-15,"Pedu, Central, Ghana",408.7248542455958,204.83552668799632,209.10724980128984,1.4218137638735162,34.233408246099074,57.125319936715414,460,Hazardous,Station 2,Suburban,Active
2025-06-16,"Bakaano, Central, Ghana",190.31164673829005,327.586857262169,108.89485212116149,0.5282589390860248,76.97723073855856,54.181844649374234,347,Hazardous,Station 2,Suburban,Active
2025-06-17,"Pedu, Central, Ghana",438.9871602225348,130.11829899261468,263.783866847102,6.258411949823758,56.135582418933794,171.0816324208576,189,Unhealthy,Station 3,Suburban,Active
2025-06-18,"Pedu, Central, Ghana",434.02834505372516,79.74613127067914,217.61148007045725,0.5450927741371958,88.28364906780791,6.376959041718422,190,Unhealthy,Station 2,Suburban,Active
2025-06-19,"Augusco, Central, Ghana",402.9627000588106,80.23130713561322,33.77713995875834,8.364397373761234,52.78121082956208,15.21999779615486,368,Hazardous,Station 3,Rural,Active
2025-06-20,"Bakaano, Central, Ghana",395.01521815353067,35.24597282157232,122.3334103218488,5.119386306819278,51.76298283979672,54.78297412598074,408,Hazardous,Station 3,Rural,Active
2025-06-21,"Augusco, Central, Ghana",152.33956954902038,92.82335245062151,265.9141085880425,5.270076245815337,57.787708144090914,39.97459492988873,311,Hazardous,Station 1,Rural,Active
2025-06-22,"Pedu, Central, Ghana",40.45964152562609,332.10969249448414,14.159010509213699,5.615945077121943,74.93153551424344,46.371922776569676,416,Hazardous,Station 2,Rural,Active
2025-06-23,"Bakaano, Central, Ghana",201.49008938258072,440.845305921754,288.42498589261487,1.7081370630621073,96.4690478828461,159.58863785066,421,Hazardous,Station 1,Rural,Active
2025-06-24,"Pedu, Central, Ghana",86.76225749325434,407.06284279558093,203.74877049586883,1.9769030311448754,7.356335421576565,112.62531877840938,116,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2025-06-25,"Augusco, Central, Ghana",347.47554445123086,342.56715493724204,189.41279329301298,3.188173228730047,5.3434602391017165,1.1541322585935987,133,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2025-06-26,"Augusco, Central, Ghana",173.04986326889278,55.215931705551334,81.16777694639742,5.934964158218515,93.75503374073385,85.86455314083905,57,Moderate,Station 1,Rural,Active
2025-06-27,"Bakaano, Central, Ghana",487.80510042995746,144.5937231479749,74.63753662175311,2.1011777594021455,52.98756255182061,81.57698537007178,43,Good,Station 1,Suburban,Active
2025-06-28,"Pedu, Central, Ghana",320.486038672666,154.90343766123448,282.6174658465786,1.1633172713326123,61.49030145669361,22.789053888908704,172,Unhealthy,Station 3,Rural,Active
2025-06-29,"Pedu, Central, Ghana",411.24028181718046,124.97847319881062,89.48173627023682,9.701168864184321,48.24236015947289,135.22835772029143,159,Unhealthy,Station 2,Rural,Active
2025-06-30,"Augusco, Central, Ghana",66.26233637092422,257.50282985486155,232.6515890156998,0.21981814809622913,9.365745260747449,140.41943767589822,172,Unhealthy,Station 2,Rural,Active
2025-07-01,"Bakaano, Central, Ghana",431.0072411363113,267.7769074398363,117.93653946212375,8.026974053360217,76.80893784186665,144.17864381041954,316,Hazardous,Station 1,Rural,Active
2025-07-02,"Augusco, Central, Ghana",461.37859525669717,178.4429875855551,41.77622123541119,7.8803514957502205,74.72246450885869,145.6941891117184,302,Hazardous,Station 2,Suburban,Active
2025-07-03,"Pedu, Central, Ghana",243.53095940946795,176.89457936821802,3.214589308607685,2.9721411384509597,31.1703321492812,0.010565386459360226,148,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2025-07-04,"Pedu, Central, Ghana",303.12646887548874,414.2777989530407,163.27720110457525,1.356266160073134,30.623924522840042,190.78416076934442,79,Moderate,Station 2,Suburban,Active
2025-07-05,"Pedu, Central, Ghana",382.4049004514977,394.6464241598428,292.7336455646798,1.4562864670542341,83.78413809055185,162.8417534109326,373,Hazardous,Station 3,Suburban,Active
2025-07-06,"Pedu, Central, Ghana",87.41931363020628,153.89791584037283,110.74085814276134,6.974316172371925,7.235725774132662,180.79633931785705,212,Very Unhealthy,Station 2,Suburban,Active
2025-07-07,"Augusco, Central, Ghana",251.2830382317212,456.89422193662966,107.15770019791346,6.428065910861736,88.11051483565659,3.128659061486827,202,Very Unhealthy,Station 3,Suburban,Active
2025-07-08,"Augusco, Central, Ghana",199.33151388615656,476.407508501253,103.22748535483262,7.827456742513867,25.66616898959144,186.77175915714787,251,Very Unhealthy,Station 2,Rural,Active
2025-07-09,"Pedu, Central, Ghana",73.18699608112456,163.37127101502043,156.16315119145753,9.374811723991046,59.298474775549394,161.95770573762093,228,Very Unhealthy,Station 2,Suburban,Active
2025-07-10,"Augusco, Central, Ghana",183.7672111457657,177.21247439652743,132.19946502728806,6.91927363266592,93.59941790017777,167.44382859173973,163,Unhealthy,Station 1,Rural,Active
2025-07-11,"Pedu, Central, Ghana",34.08615469274678,252.81707671097942,263.9743880181043,1.5585153655144346,67.81225015366465,18.657476944393704,226,Very Unhealthy,Station 1,Suburban,Active
2025-07-12,"Augusco, Central, Ghana",12.905953474743493,470.56040626683676,151.6562375170471,2.434426167654107,41.44298124670366,147.75560578371955,146,Unhealthy for Sensitive Groups,Station 2,Rural,Active
2025-07-13,"Pedu, Central, Ghana",67.58314457741137,438.15971657115574,152.32735145657063,8.421937308731145,68.95342089054152,191.9833379284182,19,Good,Station 1,Suburban,Active
2025-07-14,"Bakaano, Central, Ghana",481.5575557945869,51.2839812917949,41.51147841616698,2.0930607583420855,34.39796363163702,135.70946828363213,440,Hazardous,Station 2,Suburban,Active
2025-07-15,"Pedu, Central, Ghana",274.76476794750846,196.3653716357081,294.8218622731158,0.7252231695448141,27.725841634918613,114.1122809249213,401,Hazardous,Station 1,Suburban,Active
2025-07-16,"Pedu, Central, Ghana",482.91108057660995,276.6855948748859,74.9918672606489,7.032800540422505,99.66832779346797,189.1259355497994,46,Good,Station 1,Rural,Active
2025-07-17,"Augusco, Central, Ghana",216.248939165066,251.56623627577002,22.0092202378808,4.025263554901421,75.07902311797878,88.5874243468872,232,Very Unhealthy,Station 3,Suburban,Active
2025-07-18,"Bakaano, Central, Ghana",155.9080665426298,96.93153396844633,198.94387469256264,9.200400525459036,64.47199773818177,119.85871326209573,304,Hazardous,Station 3,Suburban,Active
2025-07-19,"Bakaano, Central, Ghana",253.07093142012204,429.40838558407734,178.6099110470618,6.502550710936616,35.52896432193188,95.26765869887323,13,Good,Station 2,Rural,Active
2025-07-20,"Augusco, Central, Ghana",219.75584431645507,338.4703914984187,124.54369619782372,0.9041897779166075,4.916082915504816,186.56924427205982,142,Unhealthy for Sensitive Groups,Station 2,Suburban,Active
2025-07-21,"Bakaano, Central, Ghana",52.83234213087196,418.9541874259018,126.65767016420342,9.478565672536607,3.105687603515561,15.216945353101451,414,Hazardous,Station 3,Rural,Active
2025-07-22,"Bakaano, Central, Ghana",320.4131573451031,429.3821396747361,235.51917631392936,2.5855726364024587,55.418125544879885,100.22394016506964,0,Good,Station 2,Rural,Active
2025-07-23,"Pedu, Central, Ghana",108.0190912547998,374.1779268328699,58.71379202989472,3.372124904062858,76.2032721039051,137.39048827708766,372,Hazardous,Station 3,Suburban,Active
2025-07-24,"Augusco, Central, Ghana",309.7939774489148,219.60530062485867,246.0759956834669,4.022604136835421,53.73791904438551,158.3813076844474,53,Moderate,Station 2,Suburban,Active
2025-07-25,"Pedu, Central, Ghana",325.1005461990767,305.27337750771227,194.62413416850544,0.5122429640431325,84.07850719391146,116.60372948882727,373,Hazardous,Station 1,Rural,Active
2025-07-26,"Augusco, Central, Ghana",76.01242656432406,80.18270305987157,125.69093213385732,4.965154222306048,3.3426533093221633,181.7835488242908,258,Very Unhealthy,Station 1,Rural,Active
2025-07-27,"Augusco, Central, Ghana",30.67481355533408,336.82270873745387,137.40858497516058,1.2331849107529225,36.67520764259401,188.39828937677433,143,Unhealthy for Sensitive Groups,Station 3,Rural,Active
2025-07-28,"Bakaano, Central, Ghana",390.3807930342199,89.62662786964037,76.99416215582873,4.009703266883518,23.707039117417807,12.863844638716703,470,Hazardous,Station 1,Suburban,Active
2025-07-29,"Augusco, Central, Ghana",229.90021188466008,346.9747952550784,225.63429980909245,3.5070978799208428,44.7272968157122,80.47410790827487,440,Hazardous,Station 1,Rural,Active
2025-07-30,"Pedu, Central, Ghana",29.081897752737895,114.79908037698434,153.86242269158032,7.728400834265034,7.2376393194122475,4.691804344230888,458,Hazardous,Station 2,Rural,Active
2025-07-31,"Augusco, Central, Ghana",497.4331585848836,58.775650075109986,96.25636282495307,8.031705116327311,95.41316415710726,65.88333147488858,11,Good,Station 1,Rural,Active
2025-08-01,"Augusco, Central, Ghana",28.89028049818332,82.64224507147871,178.81503472828507,1.5341288238908801,22.325540106936092,107.37364359412042,329,Hazardous,Station 2,Suburban,Active
2025-08-02,"Pedu, Central, Ghana",347.5176144292766,0.996067609535134,298.7203356153969,3.665511873792262,92.23077754835847,182.15898610198977,223,Very Unhealthy,Station 3,Rural,Active
2025-08-03,"Bakaano, Central, Ghana",491.8394626317068,359.36980892676513,130.57868389696614,3.733531610318317,42.58931550366818,169.31086449308057,271,Very Unhealthy,Station 3,Rural,Active
2025-08-04,"Augusco, Central, Ghana",119.5900521079628,366.2005245291896,276.2074202335859,1.5141044393608505,98.5524133255218,25.499945334397147,455,Hazardous,Station 2,Suburban,Active
2025-08-05,"Bakaano, Central, Ghana",71.12468434359809,257.46667495662973,103.50505197736983,7.984535050511905,55.40583834602108,18.606074948179142,357,Hazardous,Station 1,Suburban,Active
2025-08-06,"Augusco, Central, Ghana",60.69246971121445,80.68140052769185,16.419812077495767,7.072283283354233,93.08328641758075,117.85346775133341,459,Hazardous,Station 1,Rural,Active
2025-08-07,"Augusco, Central, Ghana",151.63757378379776,41.777168755344874,61.272631910528666,1.9038178629703473,0.5348988694222845,106.42359449175653,407,Hazardous,Station 3,Rural,Active
2025-08-08,"Augusco, Central, Ghana",50.522905505323344,9.564483218643504,125.60854299830527,3.6672190859379903,74.82388061809002,53.27552828600477,155,Unhealthy,Station 3,Rural,Active
2025-08-09,"Augusco, Central, Ghana",346.08067084706596,82.87408848261035,65.8904785783707,1.0580502485651422,90.30506531025154,179.89061691076705,372,Hazardous,Station 2,Rural,Active
2025-08-10,"Augusco, Central, Ghana",31.145899065031347,445.4277674915734,0.06811146547666125,6.282065970930439,13.972056697895407,185.4732818923107,7,Good,Station 3,Suburban,Active
2025-08-11,"Augusco, Central, Ghana",254.71106407489486,120.76842085084088,274.5004613242582,1.2137192454861967,9.612585173215148,80.52228766803253,121,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2025-08-12,"Pedu, Central, Ghana",498.3484269264884,177.13566360860784,253.1638233692787,9.859341686249177,42.457260718595556,178.06051142270405,347,Hazardous,Station 3,Rural,Active
2025-08-13,"Augusco, Central, Ghana",406.9851347530094,52.672742240666594,222.68766944608413,7.806820746878623,93.36789061329351,76.78977885259452,163,Unhealthy,Station 2,Suburban,Active
2025-08-14,"Bakaano, Central, Ghana",307.60971911550547,111.18065237408514,50.344378693808586,3.9023854958399506,54.23865601904387,147.36336636594004,89,Moderate,Station 3,Rural,Active
2025-08-15,"Pedu, Central, Ghana",153.12681039330585,259.61228539010256,36.109072862995816,5.7856393227935445,52.74564637217322,95.18844350954483,135,Unhealthy for Sensitive Groups,Station 1,Suburban,Active
2025-08-16,"Pedu, Central, Ghana",311.94791814581924,303.87634154782626,20.281424841714944,9.113418162164088,14.112611829932186,24.516631301436597,185,Unhealthy,Station 3,Rural,Active
2025-08-17,"Augusco, Central, Ghana",263.5207319558258,122.67615708310554,217.20875663187635,5.540992803958261,0.07895110932187865,185.5868402474043,315,Hazardous,Station 3,Suburban,Active
2025-08-18,"Augusco, Central, Ghana",213.04169194518573,28.866079612558604,278.6423882063656,1.7449848639795518,81.01400907454612,90.81931867550732,177,Unhealthy,Station 1,Rural,Active
2025-08-19,"Pedu, Central, Ghana",65.35518837009974,195.51643456369933,129.1607462739111,3.7870335558115933,8.757456298623822,146.89740806448071,27,Good,Station 3,Rural,Active
2025-08-20,"Augusco, Central, Ghana",443.30210762023336,117.10168546316707,35.74220159881445,8.431448650297455,63.384981873532396,73.43476288625843,219,Very Unhealthy,Station 2,Rural,Active
2025-08-21,"Augusco, Central, Ghana",224.89232441066125,109.77696161490097,153.71784621963198,6.442130159896179,91.46164545151915,3.776175715246932,356,Hazardous,Station 2,Suburban,Active
2025-08-22,"Bakaano, Central, Ghana",97.31125591038253,479.93140135672763,104.64957223758904,6.507243843338003,20.865191315843102,20.10607173836718,40,Good,Station 3,Suburban,Active
2025-08-23,"Bakaano, Central, Ghana",183.8796754386448,308.150242962862,112.44747730499931,8.668214856884891,66.52728362369108,99.24389589798488,227,Very Unhealthy,Station 2,Suburban,Active
2025-08-24,"Bakaano, Central, Ghana",207.06487626446352,278.43922158604795,186.3991872467122,8.939730574625047,7.869857670750946,137.99287142527248,191,Unhealthy,Station 3,Rural,Active
2025-08-25,"Augusco, Central, Ghana",413.76894778343717,207.88755176166097,215.61543397866072,9.197925717794362,60.3755143837613,66.94706531585581,410,Hazardous,Station 3,Suburban,Active
2025-08-26,"Pedu, Central, Ghana",366.80719028070104,214.47216671507212,33.18107966194825,0.948491932531561,16.393172095320274,139.09769183553007,446,Hazardous,Station 1,Suburban,Active
2025-08-27,"Augusco, Central, Ghana",384.6524468206699,270.4525019190404,10.677069241942917,5.4412600196310095,73.5953560515178,139.7271178863912,144,Unhealthy for Sensitive Groups,Station 3,Rural,Active
2025-08-28,"Bakaano, Central, Ghana",5.515632214323607,348.21490351805363,298.29909080571446,7.405095212183186,30.12312947939082,140.78718146556616,200,Unhealthy,Station 2,Rural,Active
2025-08-29,"Bakaano, Central, Ghana",208.07699908988076,351.0730480909147,69.81850467466555,7.569268451270138,46.33910088046462,98.50437080410168,416,Hazardous,Station 2,Rural,Active
2025-08-30,"Augusco, Central, Ghana",240.6720758176618,85.84695385272478,16.149157472537723,6.067162019700039,59.94305420276217,182.9772300243008,500,Hazardous,Station 3,Suburban,Active
2025-08-31,"Augusco, Central, Ghana",9.596138411528344,250.0563760383135,56.962598728775994,1.6678733518367417,17.12734106662396,97.83930359612312,211,Very Unhealthy,Station 2,Suburban,Active
2025-09-01,"Bakaano, Central, Ghana",129.9066043725171,205.979047517051,11.687353904539266,7.974205539416643,74.16378186176209,90.05303869932763,460,Hazardous,Station 1,Rural,Active
2025-09-02,"Pedu, Central, Ghana",380.1449115610675,435.2634831346921,117.5432683851515,7.201113335149457,30.264034063681457,39.8761638021254,219,Very Unhealthy,Station 1,Suburban,Active
2025-09-03,"Bakaano, Central, Ghana",68.55485286449952,315.70946060918817,240.72053533539727,0.8613577154903629,66.23718599127535,61.531017471267305,239,Very Unhealthy,Station 1,Suburban,Active
2025-09-04,"Augusco, Central, Ghana",267.65506572629585,266.2520332079909,102.37333492731618,4.638098246743763,15.828305069937365,8.46689850366067,412,Hazardous,Station 1,Suburban,Active
